市区町村コード,市区町村名,値,調査年,出典
06323,山形県 朝日町,-,2023,住宅・土地統計調査(2023)
06324,山形県 大江町,-,2023,住宅・土地統計調査(2023)
06341,山形県 大石田町,-,2023,住宅・土地統計調査(2023)
06361,山形県 金山町,-,2023,住宅・土地統計調査(2023)
06362,山形県 最上町,-,2023,住宅・土地統計調査(2023)
06363,山形県 舟形町,-,2023,住宅・土地統計調査(2023)
06364,山形県 真室川町,-,2023,住宅・土地統計調査(2023)
06365,山形県 大蔵村,-,2023,住宅・土地統計調査(2023)
06366,山形県 鮭川村,-,2023,住宅・土地統計調査(2023)
06367,山形県 戸沢村,-,2023,住宅・土地統計調査(2023)
06381,山形県 高畠町,6470,2023,住宅・土地統計調査(2023)
06382,山形県 川西町,-,2023,住宅・土地統計調査(2023)
06401,山形県 小国町,-,2023,住宅・土地統計調査(2023)
06402,山形県 白鷹町,-,2023,住宅・土地統計調査(2023)
06403,山形県 飯豊町,-,2023,住宅・土地統計調査(2023)
06426,山形県 三川町,-,2023,住宅・土地統計調査(2023)
06428,山形県 庄内町,5700,2023,住宅・土地統計調査(2023)
06461,山形県 遊佐町,-,2023,住宅・土地統計調査(2023)
07201,福島県 福島市,75680,2023,住宅・土地統計調査(2023)
07202,福島県 会津若松市,30930,2023,住宅・土地統計調査(2023)
07203,福島県 郡山市,80360,2023,住宅・土地統計調査(2023)
07204,福島県 いわき市,92420,2023,住宅・土地統計調査(2023)
07205,福島県 白河市,16340,2023,住宅・土地統計調査(2023)
07207,福島県 須賀川市,20840,2023,住宅・土地統計調査(2023)
07208,福島県 喜多方市,12750,2023,住宅・土地統計調査(2023)
07209,福島県 相馬市,9110,2023,住宅・土地統計調査(2023)
07210,福島県 二本松市,14880,2023,住宅・土地統計調査(2023)
07211,福島県 田村市,9830,2023,住宅・土地統計調査(2023)
07212,福島県 南相馬市,16040,2023,住宅・土地統計調査(2023)
07213,福島県 伊達市,16790,2023,住宅・土地統計調査(2023)
07214,福島県 本宮市,8290,2023,住宅・土地統計調査(2023)
07301,福島県 桑折町,-,2023,住宅・土地統計調査(2023)
07303,福島県 国見町,-,2023,住宅・土地統計調査(2023)
07308,福島県 川俣町,-,2023,住宅・土地統計調査(2023)
07322,福島県 大玉村,-,2023,住宅・土地統計調査(2023)
07342,福島県 鏡石町,-,2023,住宅・土地統計調査(2023)
07344,福島県 天栄村,-,2023,住宅・土地統計調査(2023)
07362,福島県 下郷町,-,2023,住宅・土地統計調査(2023)
07364,福島県 檜枝岐村,-,2023,住宅・土地統計調査(2023)
07367,福島県 只見町,-,2023,住宅・土地統計調査(2023)
07368,福島県 南会津町,-,2023,住宅・土地統計調査(2023)
07402,福島県 北塩原村,-,2023,住宅・土地統計調査(2023)
07405,福島県 西会津町,-,2023,住宅・土地統計調査(2023)
07407,福島県 磐梯町,-,2023,住宅・土地統計調査(2023)
07408,福島県 猪苗代町,-,2023,住宅・土地統計調査(2023)
07421,福島県 会津坂下町,4300,2023,住宅・土地統計調査(2023)
07422,福島県 湯川村,-,2023,住宅・土地統計調査(2023)
07423,福島県 柳津町,-,2023,住宅・土地統計調査(2023)
