市区町村コード,市区町村名,値,調査年,出典
06361,山形県 金山町,276,2020,国勢調査(2020)
06362,山形県 最上町,428,2020,国勢調査(2020)
06363,山形県 舟形町,305,2020,国勢調査(2020)
06364,山形県 真室川町,446,2020,国勢調査(2020)
06365,山形県 大蔵村,169,2020,国勢調査(2020)
06366,山形県 鮭川村,187,2020,国勢調査(2020)
06367,山形県 戸沢村,185,2020,国勢調査(2020)
06381,山形県 高畠町,1653,2020,国勢調査(2020)
06382,山形県 川西町,1043,2020,国勢調査(2020)
06401,山形県 小国町,531,2020,国勢調査(2020)
06402,山形県 白鷹町,1014,2020,国勢調査(2020)
06403,山形県 飯豊町,401,2020,国勢調査(2020)
06426,山形県 三川町,668,2020,国勢調査(2020)
06428,山形県 庄内町,1456,2020,国勢調査(2020)
06461,山形県 遊佐町,875,2020,国勢調査(2020)
07201,福島県 福島市,40174,2020,国勢調査(2020)
07202,福島県 会津若松市,12682,2020,国勢調査(2020)
07203,福島県 郡山市,42772,2020,国勢調査(2020)
07204,福島県 いわき市,35295,2020,国勢調査(2020)
07205,福島県 白河市,6463,2020,国勢調査(2020)
07207,福島県 須賀川市,7132,2020,国勢調査(2020)
07208,福島県 喜多方市,3898,2020,国勢調査(2020)
07209,福島県 相馬市,3327,2020,国勢調査(2020)
07210,福島県 二本松市,4452,2020,国勢調査(2020)
07211,福島県 田村市,1953,2020,国勢調査(2020)
07212,福島県 南相馬市,5535,2020,国勢調査(2020)
07213,福島県 伊達市,4595,2020,国勢調査(2020)
07214,福島県 本宮市,2578,2020,国勢調査(2020)
07301,福島県 桑折町,1005,2020,国勢調査(2020)
07303,福島県 国見町,694,2020,国勢調査(2020)
07308,福島県 川俣町,645,2020,国勢調査(2020)
07322,福島県 大玉村,546,2020,国勢調査(2020)
07342,福島県 鏡石町,1104,2020,国勢調査(2020)
07344,福島県 天栄村,331,2020,国勢調査(2020)
07362,福島県 下郷町,345,2020,国勢調査(2020)
07364,福島県 檜枝岐村,67,2020,国勢調査(2020)
07367,福島県 只見町,317,2020,国勢調査(2020)
07368,福島県 南会津町,1286,2020,国勢調査(2020)
07402,福島県 北塩原村,260,2020,国勢調査(2020)
07405,福島県 西会津町,404,2020,国勢調査(2020)
07407,福島県 磐梯町,261,2020,国勢調査(2020)
07408,福島県 猪苗代町,1205,2020,国勢調査(2020)
