市区町村コード,市区町村名,値,調査年,出典
03211,岩手県 釜石市,14684,2020,国勢調査(2020)
03213,岩手県 二戸市,10519,2020,国勢調査(2020)
03214,岩手県 八幡平市,9118,2020,国勢調査(2020)
03215,岩手県 奥州市,42241,2020,国勢調査(2020)
03216,岩手県 滝沢市,21629,2020,国勢調査(2020)
03301,岩手県 雫石町,5399,2020,国勢調査(2020)
03302,岩手県 葛巻町,2342,2020,国勢調査(2020)
03303,岩手県 岩手町,4761,2020,国勢調査(2020)
03321,岩手県 紫波町,11352,2020,国勢調査(2020)
03322,岩手県 矢巾町,10956,2020,国勢調査(2020)
03366,岩手県 西和賀町,1977,2020,国勢調査(2020)
03381,岩手県 金ケ崎町,5895,2020,国勢調査(2020)
03402,岩手県 平泉町,2399,2020,国勢調査(2020)
03441,岩手県 住田町,1979,2020,国勢調査(2020)
03461,岩手県 大槌町,4522,2020,国勢調査(2020)
03482,岩手県 山田町,5633,2020,国勢調査(2020)
03483,岩手県 岩泉町,3943,2020,国勢調査(2020)
03484,岩手県 田野畑村,1229,2020,国勢調査(2020)
03485,岩手県 普代村,985,2020,国勢調査(2020)
03501,岩手県 軽米町,3269,2020,国勢調査(2020)
03503,岩手県 野田村,1499,2020,国勢調査(2020)
03506,岩手県 九戸村,1919,2020,国勢調査(2020)
03507,岩手県 洋野町,5775,2020,国勢調査(2020)
03524,岩手県 一戸町,4521,2020,国勢調査(2020)
04100,宮城県 仙台市,524651,2020,国勢調査(2020)
04202,宮城県 石巻市,56624,2020,国勢調査(2020)
04203,宮城県 塩竈市,21151,2020,国勢調査(2020)
04205,宮城県 気仙沼市,24435,2020,国勢調査(2020)
04206,宮城県 白石市,12472,2020,国勢調査(2020)
04207,宮城県 名取市,29674,2020,国勢調査(2020)
04208,宮城県 角田市,10251,2020,国勢調査(2020)
04209,宮城県 多賀城市,26309,2020,国勢調査(2020)
04211,宮城県 岩沼市,17223,2020,国勢調査(2020)
04212,宮城県 登米市,25612,2020,国勢調査(2020)
04213,宮城県 栗原市,22584,2020,国勢調査(2020)
04214,宮城県 東松島市,14433,2020,国勢調査(2020)
04215,宮城県 大崎市,48775,2020,国勢調査(2020)
04216,宮城県 富谷市,18376,2020,国勢調査(2020)
04301,宮城県 蔵王町,3909,2020,国勢調査(2020)
04302,宮城県 七ヶ宿町,521,2020,国勢調査(2020)
04321,宮城県 大河原町,9510,2020,国勢調査(2020)
04322,宮城県 村田町,3764,2020,国勢調査(2020)
04323,宮城県 柴田町,15504,2020,国勢調査(2020)
04324,宮城県 川崎町,2958,2020,国勢調査(2020)
04341,宮城県 丸森町,4419,2020,国勢調査(2020)
04361,宮城県 亘理町,12166,2020,国勢調査(2020)
04362,宮城県 山元町,4533,2020,国勢調査(2020)
04401,宮城県 松島町,5003,2020,国勢調査(2020)
04404,宮城県 七ヶ浜町,6454,2020,国勢調査(2020)
04406,宮城県 利府町,12526,2020,国勢調査(2020)
04421,宮城県 大和町,11398,2020,国勢調査(2020)
04422,宮城県 大郷町,2478,2020,国勢調査(2020)
04424,宮城県 大衡村,1875,2020,国勢調査(2020)
04444,宮城県 色麻町,1960,2020,国勢調査(2020)
04445,宮城県 加美町,7631,2020,国勢調査(2020)
