市区町村コード,市区町村名,値,調査年,出典
22222,静岡県 伊豆市,65,2024,社会・人口統計体系(2024)
22223,静岡県 御前崎市,71,2024,社会・人口統計体系(2024)
22224,静岡県 菊川市,223,2024,社会・人口統計体系(2024)
22225,静岡県 伊豆の国市,149,2024,社会・人口統計体系(2024)
22226,静岡県 牧之原市,109,2024,社会・人口統計体系(2024)
23100,愛知県 名古屋市,23341,2024,社会・人口統計体系(2024)
23201,愛知県 豊橋市,2386,2024,社会・人口統計体系(2024)
23202,愛知県 岡崎市,2506,2024,社会・人口統計体系(2024)
23203,愛知県 一宮市,2612,2024,社会・人口統計体系(2024)
23204,愛知県 瀬戸市,571,2024,社会・人口統計体系(2024)
23205,愛知県 半田市,610,2024,社会・人口統計体系(2024)
23206,愛知県 春日井市,1946,2024,社会・人口統計体系(2024)
23207,愛知県 豊川市,1265,2024,社会・人口統計体系(2024)
23208,愛知県 津島市,294,2024,社会・人口統計体系(2024)
23209,愛知県 碧南市,479,2024,社会・人口統計体系(2024)
23210,愛知県 刈谷市,1379,2024,社会・人口統計体系(2024)
23211,愛知県 豊田市,2880,2024,社会・人口統計体系(2024)
