市区町村コード,市区町村名,値,調査年,出典
04445,宮城県 加美町,1223,2014,経済センサス‐基礎調査(2014)
04501,宮城県 涌谷町,680,2014,経済センサス‐基礎調査(2014)
04505,宮城県 美里町,970,2014,経済センサス‐基礎調査(2014)
04581,宮城県 女川町,248,2014,経済センサス‐基礎調査(2014)
04606,宮城県 南三陸町,343,2014,経済センサス‐基礎調査(2014)
05201,秋田県 秋田市,15804,2014,経済センサス‐基礎調査(2014)
05202,秋田県 能代市,3151,2014,経済センサス‐基礎調査(2014)
05203,秋田県 横手市,5033,2014,経済センサス‐基礎調査(2014)
05204,秋田県 大館市,3797,2014,経済センサス‐基礎調査(2014)
05206,秋田県 男鹿市,1412,2014,経済センサス‐基礎調査(2014)
05207,秋田県 湯沢市,2823,2014,経済センサス‐基礎調査(2014)
05209,秋田県 鹿角市,1638,2014,経済センサス‐基礎調査(2014)
05210,秋田県 由利本荘市,4050,2014,経済センサス‐基礎調査(2014)
05211,秋田県 潟上市,1252,2014,経済センサス‐基礎調査(2014)
05212,秋田県 大仙市,4609,2014,経済センサス‐基礎調査(2014)
05213,秋田県 北秋田市,1838,2014,経済センサス‐基礎調査(2014)
05214,秋田県 にかほ市,1280,2014,経済センサス‐基礎調査(2014)
05215,秋田県 仙北市,1628,2014,経済センサス‐基礎調査(2014)
05303,秋田県 小坂町,299,2014,経済センサス‐基礎調査(2014)
05327,秋田県 上小阿仁村,122,2014,経済センサス‐基礎調査(2014)
05346,秋田県 藤里町,180,2014,経済センサス‐基礎調査(2014)
05348,秋田県 三種町,777,2014,経済センサス‐基礎調査(2014)
05349,秋田県 八峰町,364,2014,経済センサス‐基礎調査(2014)
05361,秋田県 五城目町,481,2014,経済センサス‐基礎調査(2014)
05363,秋田県 八郎潟町,291,2014,経済センサス‐基礎調査(2014)
05366,秋田県 井川町,213,2014,経済センサス‐基礎調査(2014)
05368,秋田県 大潟村,153,2014,経済センサス‐基礎調査(2014)
05434,秋田県 美郷町,925,2014,経済センサス‐基礎調査(2014)
05463,秋田県 羽後町,646,2014,経済センサス‐基礎調査(2014)
05464,秋田県 東成瀬村,128,2014,経済センサス‐基礎調査(2014)
06201,山形県 山形市,13804,2014,経済センサス‐基礎調査(2014)
06202,山形県 米沢市,4763,2014,経済センサス‐基礎調査(2014)
06203,山形県 鶴岡市,6855,2014,経済センサス‐基礎調査(2014)
06204,山形県 酒田市,5994,2014,経済センサス‐基礎調査(2014)
06205,山形県 新庄市,2493,2014,経済センサス‐基礎調査(2014)
06206,山形県 寒河江市,2075,2014,経済センサス‐基礎調査(2014)
06207,山形県 上山市,1530,2014,経済センサス‐基礎調査(2014)
06208,山形県 村山市,1278,2014,経済センサス‐基礎調査(2014)
06209,山形県 長井市,1700,2014,経済センサス‐基礎調査(2014)
06210,山形県 天童市,3182,2014,経済センサス‐基礎調査(2014)
06211,山形県 東根市,1915,2014,経済センサス‐基礎調査(2014)
06212,山形県 尾花沢市,1016,2014,経済センサス‐基礎調査(2014)
06213,山形県 南陽市,1882,2014,経済センサス‐基礎調査(2014)
06301,山形県 山辺町,524,2014,経済センサス‐基礎調査(2014)
06302,山形県 中山町,420,2014,経済センサス‐基礎調査(2014)
06321,山形県 河北町,995,2014,経済センサス‐基礎調査(2014)
06322,山形県 西川町,313,2014,経済センサス‐基礎調査(2014)
06323,山形県 朝日町,361,2014,経済センサス‐基礎調査(2014)
06324,山形県 大江町,397,2014,経済センサス‐基礎調査(2014)
06341,山形県 大石田町,373,2014,経済センサス‐基礎調査(2014)
06361,山形県 金山町,279,2014,経済センサス‐基礎調査(2014)
06362,山形県 最上町,472,2014,経済センサス‐基礎調査(2014)
06363,山形県 舟形町,221,2014,経済センサス‐基礎調査(2014)
06364,山形県 真室川町,396,2014,経済センサス‐基礎調査(2014)
06365,山形県 大蔵村,211,2014,経済センサス‐基礎調査(2014)
06366,山形県 鮭川村,186,2014,経済センサス‐基礎調査(2014)
06367,山形県 戸沢村,246,2014,経済センサス‐基礎調査(2014)
06381,山形県 高畠町,1119,2014,経済センサス‐基礎調査(2014)
06382,山形県 川西町,709,2014,経済センサス‐基礎調査(2014)
06401,山形県 小国町,458,2014,経済センサス‐基礎調査(2014)
06402,山形県 白鷹町,704,2014,経済センサス‐基礎調査(2014)
06403,山形県 飯豊町,336,2014,経済センサス‐基礎調査(2014)
06426,山形県 三川町,480,2014,経済センサス‐基礎調査(2014)
