市区町村コード,市区町村名,値,調査年,出典
02423,青森県 大間町,1732,2014,経済センサス‐基礎調査(2014)
02424,青森県 東通村,1631,2014,経済センサス‐基礎調査(2014)
02425,青森県 風間浦村,413,2014,経済センサス‐基礎調査(2014)
02426,青森県 佐井村,494,2014,経済センサス‐基礎調査(2014)
02441,青森県 三戸町,2600,2014,経済センサス‐基礎調査(2014)
02442,青森県 五戸町,3425,2014,経済センサス‐基礎調査(2014)
02443,青森県 田子町,1201,2014,経済センサス‐基礎調査(2014)
02445,青森県 南部町,3374,2014,経済センサス‐基礎調査(2014)
02446,青森県 階上町,2202,2014,経済センサス‐基礎調査(2014)
02450,青森県 新郷村,621,2014,経済センサス‐基礎調査(2014)
03201,岩手県 盛岡市,147540,2014,経済センサス‐基礎調査(2014)
03202,岩手県 宮古市,17694,2014,経済センサス‐基礎調査(2014)
03203,岩手県 大船渡市,12800,2014,経済センサス‐基礎調査(2014)
03205,岩手県 花巻市,30143,2014,経済センサス‐基礎調査(2014)
03206,岩手県 北上市,31818,2014,経済センサス‐基礎調査(2014)
03207,岩手県 久慈市,11734,2014,経済センサス‐基礎調査(2014)
03208,岩手県 遠野市,7439,2014,経済センサス‐基礎調査(2014)
03209,岩手県 一関市,35160,2014,経済センサス‐基礎調査(2014)
03210,岩手県 陸前高田市,4243,2014,経済センサス‐基礎調査(2014)
03211,岩手県 釜石市,12023,2014,経済センサス‐基礎調査(2014)
03213,岩手県 二戸市,8850,2014,経済センサス‐基礎調査(2014)
03214,岩手県 八幡平市,7424,2014,経済センサス‐基礎調査(2014)
03215,岩手県 奥州市,36951,2014,経済センサス‐基礎調査(2014)
03216,岩手県 滝沢市,13177,2014,経済センサス‐基礎調査(2014)
03301,岩手県 雫石町,5133,2014,経済センサス‐基礎調査(2014)
03302,岩手県 葛巻町,1423,2014,経済センサス‐基礎調査(2014)
03303,岩手県 岩手町,2990,2014,経済センサス‐基礎調査(2014)
03321,岩手県 紫波町,7320,2014,経済センサス‐基礎調査(2014)
03322,岩手県 矢巾町,13811,2014,経済センサス‐基礎調査(2014)
03366,岩手県 西和賀町,2006,2014,経済センサス‐基礎調査(2014)
03381,岩手県 金ケ崎町,4570,2014,経済センサス‐基礎調査(2014)
03402,岩手県 平泉町,2355,2014,経済センサス‐基礎調査(2014)
03441,岩手県 住田町,1092,2014,経済センサス‐基礎調査(2014)
03461,岩手県 大槌町,2337,2014,経済センサス‐基礎調査(2014)
03482,岩手県 山田町,3510,2014,経済センサス‐基礎調査(2014)
03483,岩手県 岩泉町,2622,2014,経済センサス‐基礎調査(2014)
03484,岩手県 田野畑村,734,2014,経済センサス‐基礎調査(2014)
03485,岩手県 普代村,778,2014,経済センサス‐基礎調査(2014)
03501,岩手県 軽米町,2124,2014,経済センサス‐基礎調査(2014)
03503,岩手県 野田村,855,2014,経済センサス‐基礎調査(2014)
03506,岩手県 九戸村,1418,2014,経済センサス‐基礎調査(2014)
03507,岩手県 洋野町,3072,2014,経済センサス‐基礎調査(2014)
03524,岩手県 一戸町,3709,2014,経済センサス‐基礎調査(2014)
