市区町村コード,市区町村名,値,調査年,出典
06362,山形県 最上町,8080,2020,国勢調査(2020)
06363,山形県 舟形町,5007,2020,国勢調査(2020)
06364,山形県 真室川町,7203,2020,国勢調査(2020)
06365,山形県 大蔵村,3028,2020,国勢調査(2020)
06366,山形県 鮭川村,3902,2020,国勢調査(2020)
06367,山形県 戸沢村,4199,2020,国勢調査(2020)
06381,山形県 高畠町,22463,2020,国勢調査(2020)
06382,山形県 川西町,14558,2020,国勢調査(2020)
06401,山形県 小国町,7107,2020,国勢調査(2020)
06402,山形県 白鷹町,12890,2020,国勢調査(2020)
06403,山形県 飯豊町,6613,2020,国勢調査(2020)
06426,山形県 三川町,7601,2020,国勢調査(2020)
06428,山形県 庄内町,20151,2020,国勢調査(2020)
06461,山形県 遊佐町,13032,2020,国勢調査(2020)
07201,福島県 福島市,282693,2020,国勢調査(2020)
07202,福島県 会津若松市,117376,2020,国勢調査(2020)
07203,福島県 郡山市,327692,2020,国勢調査(2020)
07204,福島県 いわき市,332931,2020,国勢調査(2020)
07205,福島県 白河市,59491,2020,国勢調査(2020)
07207,福島県 須賀川市,74992,2020,国勢調査(2020)
07208,福島県 喜多方市,44760,2020,国勢調査(2020)
07209,福島県 相馬市,34865,2020,国勢調査(2020)
07210,福島県 二本松市,53557,2020,国勢調査(2020)
07211,福島県 田村市,35169,2020,国勢調査(2020)
07212,福島県 南相馬市,59005,2020,国勢調査(2020)
07213,福島県 伊達市,58240,2020,国勢調査(2020)
07214,福島県 本宮市,30236,2020,国勢調査(2020)
07301,福島県 桑折町,11459,2020,国勢調査(2020)
07303,福島県 国見町,8639,2020,国勢調査(2020)
07308,福島県 川俣町,12170,2020,国勢調査(2020)
07322,福島県 大玉村,8900,2020,国勢調査(2020)
07342,福島県 鏡石町,12318,2020,国勢調査(2020)
07344,福島県 天栄村,5194,2020,国勢調査(2020)
07362,福島県 下郷町,5264,2020,国勢調査(2020)
07364,福島県 檜枝岐村,504,2020,国勢調査(2020)
07367,福島県 只見町,4044,2020,国勢調査(2020)
07368,福島県 南会津町,14451,2020,国勢調査(2020)
07402,福島県 北塩原村,2556,2020,国勢調査(2020)
07405,福島県 西会津町,5770,2020,国勢調査(2020)
07407,福島県 磐梯町,3322,2020,国勢調査(2020)
07408,福島県 猪苗代町,13552,2020,国勢調査(2020)
07421,福島県 会津坂下町,15068,2020,国勢調査(2020)
07422,福島県 湯川村,3081,2020,国勢調査(2020)
07423,福島県 柳津町,3081,2020,国勢調査(2020)
07444,福島県 三島町,1452,2020,国勢調査(2020)
07445,福島県 金山町,1862,2020,国勢調査(2020)
07446,福島県 昭和村,1246,2020,国勢調査(2020)
07447,福島県 会津美里町,19014,2020,国勢調査(2020)
07461,福島県 西郷村,20808,2020,国勢調査(2020)
07464,福島県 泉崎村,6213,2020,国勢調査(2020)
07465,福島県 中島村,4885,2020,国勢調査(2020)
07466,福島県 矢吹町,17287,2020,国勢調査(2020)
07481,福島県 棚倉町,13343,2020,国勢調査(2020)
07482,福島県 矢祭町,5392,2020,国勢調査(2020)
07483,福島県 塙町,8302,2020,国勢調査(2020)
07484,福島県 鮫川村,3049,2020,国勢調査(2020)
07501,福島県 石川町,14644,2020,国勢調査(2020)
07502,福島県 玉川村,6392,2020,国勢調査(2020)
07503,福島県 平田村,5826,2020,国勢調査(2020)
07504,福島県 浅川町,6036,2020,国勢調査(2020)
07505,福島県 古殿町,4825,2020,国勢調査(2020)
07521,福島県 三春町,17018,2020,国勢調査(2020)
07522,福島県 小野町,9471,2020,国勢調査(2020)
07541,福島県 広野町,5412,2020,国勢調査(2020)
07542,福島県 楢葉町,3710,2020,国勢調査(2020)
07543,福島県 富岡町,2128,2020,国勢調査(2020)
07544,福島県 川内村,2044,2020,国勢調査(2020)
07545,福島県 大熊町,847,2020,国勢調査(2020)
07546,福島県 双葉町,0,2020,国勢調査(2020)
07547,福島県 浪江町,1923,2020,国勢調査(2020)
07548,福島県 葛尾村,420,2020,国勢調査(2020)
07561,福島県 新地町,7905,2020,国勢調査(2020)
07564,福島県 飯舘村,1318,2020,国勢調査(2020)
08201,茨城県 水戸市,270685,2020,国勢調査(2020)
08202,茨城県 日立市,174508,2020,国勢調査(2020)
08203,茨城県 土浦市,142074,2020,国勢調査(2020)
08204,茨城県 古河市,139344,2020,国勢調査(2020)
08205,茨城県 石岡市,73061,2020,国勢調査(2020)
08207,茨城県 結城市,50645,2020,国勢調査(2020)
08208,茨城県 龍ケ崎市,76420,2020,国勢調査(2020)
08210,茨城県 下妻市,42521,2020,国勢調査(2020)
08211,茨城県 常総市,60834,2020,国勢調査(2020)
08212,茨城県 常陸太田市,48602,2020,国勢調査(2020)
08214,茨城県 高萩市,27699,2020,国勢調査(2020)
08215,茨城県 北茨城市,41801,2020,国勢調査(2020)
08216,茨城県 笠間市,73173,2020,国勢調査(2020)
08217,茨城県 取手市,104524,2020,国勢調査(2020)
08219,茨城県 牛久市,84651,2020,国勢調査(2020)
08220,茨城県 つくば市,241656,2020,国勢調査(2020)
08221,茨城県 ひたちなか市,156581,2020,国勢調査(2020)
08222,茨城県 鹿嶋市,66950,2020,国勢調査(2020)
08223,茨城県 潮来市,27604,2020,国勢調査(2020)
08224,茨城県 守谷市,68421,2020,国勢調査(2020)
08225,茨城県 常陸大宮市,39267,2020,国勢調査(2020)
08226,茨城県 那珂市,53502,2020,国勢調査(2020)
08227,茨城県 筑西市,100753,2020,国勢調査(2020)
08228,茨城県 坂東市,52265,2020,国勢調査(2020)
08229,茨城県 稲敷市,39039,2020,国勢調査(2020)
08230,茨城県 かすみがうら市,40087,2020,国勢調査(2020)
08231,茨城県 桜川市,39122,2020,国勢調査(2020)
08232,茨城県 神栖市,95454,2020,国勢調査(2020)
08233,茨城県 行方市,32185,2020,国勢調査(2020)
08234,茨城県 鉾田市,45953,2020,国勢調査(2020)
08235,茨城県 つくばみらい市,49872,2020,国勢調査(2020)
08236,茨城県 小美玉市,48870,2020,国勢調査(2020)
08302,茨城県 茨城町,31401,2020,国勢調査(2020)
08309,茨城県 大洗町,15715,2020,国勢調査(2020)
08310,茨城県 城里町,18097,2020,国勢調査(2020)
08341,茨城県 東海村,37891,2020,国勢調査(2020)
08364,茨城県 大子町,15736,2020,国勢調査(2020)
08442,茨城県 美浦村,14602,2020,国勢調査(2020)
08443,茨城県 阿見町,48553,2020,国勢調査(2020)
08447,茨城県 河内町,8231,2020,国勢調査(2020)
08521,茨城県 八千代町,21026,2020,国勢調査(2020)
08542,茨城県 五霞町,8093,2020,国勢調査(2020)
08546,茨城県 境町,24201,2020,国勢調査(2020)
08564,茨城県 利根町,15340,2020,国勢調査(2020)
09201,栃木県 宇都宮市,518757,2020,国勢調査(2020)
09202,栃木県 足利市,144746,2020,国勢調査(2020)
09203,栃木県 栃木市,155549,2020,国勢調査(2020)
09204,栃木県 佐野市,116228,2020,国勢調査(2020)
09205,栃木県 鹿沼市,94033,2020,国勢調査(2020)
09206,栃木県 日光市,77661,2020,国勢調査(2020)
09208,栃木県 小山市,166666,2020,国勢調査(2020)
09209,栃木県 真岡市,78190,2020,国勢調査(2020)
09210,栃木県 大田原市,72087,2020,国勢調査(2020)
09211,栃木県 矢板市,31165,2020,国勢調査(2020)
09213,栃木県 那須塩原市,115210,2020,国勢調査(2020)
09214,栃木県 さくら市,44513,2020,国勢調査(2020)
09215,栃木県 那須烏山市,24875,2020,国勢調査(2020)
09216,栃木県 下野市,59507,2020,国勢調査(2020)
09301,栃木県 上三川町,30806,2020,国勢調査(2020)
09342,栃木県 益子町,21898,2020,国勢調査(2020)
09343,栃木県 茂木町,11891,2020,国勢調査(2020)
09344,栃木県 市貝町,11262,2020,国勢調査(2020)
09345,栃木県 芳賀町,14961,2020,国勢調査(2020)
09361,栃木県 壬生町,39474,2020,国勢調査(2020)
09364,栃木県 野木町,24913,2020,国勢調査(2020)
09384,栃木県 塩谷町,10354,2020,国勢調査(2020)
09386,栃木県 高根沢町,29229,2020,国勢調査(2020)
09407,栃木県 那須町,23956,2020,国勢調査(2020)
09411,栃木県 那珂川町,15215,2020,国勢調査(2020)
10201,群馬県 前橋市,332149,2020,国勢調査(2020)
10202,群馬県 高崎市,372973,2020,国勢調査(2020)
10203,群馬県 桐生市,106445,2020,国勢調査(2020)
10204,群馬県 伊勢崎市,211850,2020,国勢調査(2020)
10205,群馬県 太田市,223014,2020,国勢調査(2020)
10206,群馬県 沼田市,45337,2020,国勢調査(2020)
10207,群馬県 館林市,75309,2020,国勢調査(2020)
10208,群馬県 渋川市,74581,2020,国勢調査(2020)
10209,群馬県 藤岡市,63261,2020,国勢調査(2020)
10210,群馬県 富岡市,47446,2020,国勢調査(2020)
10211,群馬県 安中市,54907,2020,国勢調査(2020)
10212,群馬県 みどり市,49648,2020,国勢調査(2020)
