市区町村コード,市区町村名,値,調査年,出典
06301,山形県 山辺町,33,2023,社会・人口統計体系(2023)
06302,山形県 中山町,26,2023,社会・人口統計体系(2023)
06321,山形県 河北町,33,2023,社会・人口統計体系(2023)
06322,山形県 西川町,7,2023,社会・人口統計体系(2023)
06323,山形県 朝日町,14,2023,社会・人口統計体系(2023)
06324,山形県 大江町,14,2023,社会・人口統計体系(2023)
06341,山形県 大石田町,9,2023,社会・人口統計体系(2023)
06361,山形県 金山町,10,2023,社会・人口統計体系(2023)
06362,山形県 最上町,9,2023,社会・人口統計体系(2023)
06363,山形県 舟形町,9,2023,社会・人口統計体系(2023)
06364,山形県 真室川町,6,2023,社会・人口統計体系(2023)
06365,山形県 大蔵村,6,2023,社会・人口統計体系(2023)
06366,山形県 鮭川村,4,2023,社会・人口統計体系(2023)
06367,山形県 戸沢村,5,2023,社会・人口統計体系(2023)
06381,山形県 高畠町,56,2023,社会・人口統計体系(2023)
06382,山形県 川西町,31,2023,社会・人口統計体系(2023)
06401,山形県 小国町,9,2023,社会・人口統計体系(2023)
06402,山形県 白鷹町,17,2023,社会・人口統計体系(2023)
06403,山形県 飯豊町,13,2023,社会・人口統計体系(2023)
06426,山形県 三川町,19,2023,社会・人口統計体系(2023)
06428,山形県 庄内町,47,2023,社会・人口統計体系(2023)
06461,山形県 遊佐町,20,2023,社会・人口統計体系(2023)
07201,福島県 福島市,901,2023,社会・人口統計体系(2023)
07202,福島県 会津若松市,342,2023,社会・人口統計体系(2023)
07203,福島県 郡山市,1215,2023,社会・人口統計体系(2023)
07204,福島県 いわき市,1042,2023,社会・人口統計体系(2023)
07205,福島県 白河市,161,2023,社会・人口統計体系(2023)
07207,福島県 須賀川市,225,2023,社会・人口統計体系(2023)
07208,福島県 喜多方市,118,2023,社会・人口統計体系(2023)
07209,福島県 相馬市,93,2023,社会・人口統計体系(2023)
07210,福島県 二本松市,145,2023,社会・人口統計体系(2023)
07211,福島県 田村市,80,2023,社会・人口統計体系(2023)
07212,福島県 南相馬市,183,2023,社会・人口統計体系(2023)
07213,福島県 伊達市,131,2023,社会・人口統計体系(2023)
07214,福島県 本宮市,92,2023,社会・人口統計体系(2023)
07301,福島県 桑折町,25,2023,社会・人口統計体系(2023)
07303,福島県 国見町,6,2023,社会・人口統計体系(2023)
07308,福島県 川俣町,21,2023,社会・人口統計体系(2023)
07322,福島県 大玉村,30,2023,社会・人口統計体系(2023)
07342,福島県 鏡石町,47,2023,社会・人口統計体系(2023)
07344,福島県 天栄村,12,2023,社会・人口統計体系(2023)
07362,福島県 下郷町,10,2023,社会・人口統計体系(2023)
07364,福島県 檜枝岐村,2,2023,社会・人口統計体系(2023)
07367,福島県 只見町,9,2023,社会・人口統計体系(2023)
07368,福島県 南会津町,23,2023,社会・人口統計体系(2023)
07402,福島県 北塩原村,3,2023,社会・人口統計体系(2023)
07405,福島県 西会津町,6,2023,社会・人口統計体系(2023)
07407,福島県 磐梯町,8,2023,社会・人口統計体系(2023)
07408,福島県 猪苗代町,32,2023,社会・人口統計体系(2023)
07421,福島県 会津坂下町,28,2023,社会・人口統計体系(2023)
07422,福島県 湯川村,2,2023,社会・人口統計体系(2023)
07423,福島県 柳津町,6,2023,社会・人口統計体系(2023)
07444,福島県 三島町,3,2023,社会・人口統計体系(2023)
07445,福島県 金山町,5,2023,社会・人口統計体系(2023)
07446,福島県 昭和村,1,2023,社会・人口統計体系(2023)
07447,福島県 会津美里町,37,2023,社会・人口統計体系(2023)
07461,福島県 西郷村,81,2023,社会・人口統計体系(2023)
07464,福島県 泉崎村,12,2023,社会・人口統計体系(2023)
07465,福島県 中島村,6,2023,社会・人口統計体系(2023)
07466,福島県 矢吹町,56,2023,社会・人口統計体系(2023)
07481,福島県 棚倉町,34,2023,社会・人口統計体系(2023)
07482,福島県 矢祭町,14,2023,社会・人口統計体系(2023)
07483,福島県 塙町,23,2023,社会・人口統計体系(2023)
07484,福島県 鮫川村,2,2023,社会・人口統計体系(2023)
07501,福島県 石川町,28,2023,社会・人口統計体系(2023)
07502,福島県 玉川村,13,2023,社会・人口統計体系(2023)
07503,福島県 平田村,11,2023,社会・人口統計体系(2023)
07504,福島県 浅川町,21,2023,社会・人口統計体系(2023)
07505,福島県 古殿町,6,2023,社会・人口統計体系(2023)
07521,福島県 三春町,31,2023,社会・人口統計体系(2023)
07522,福島県 小野町,13,2023,社会・人口統計体系(2023)
07541,福島県 広野町,12,2023,社会・人口統計体系(2023)
07542,福島県 楢葉町,26,2023,社会・人口統計体系(2023)
07543,福島県 富岡町,47,2023,社会・人口統計体系(2023)
07544,福島県 川内村,2,2023,社会・人口統計体系(2023)
07545,福島県 大熊町,26,2023,社会・人口統計体系(2023)
07546,福島県 双葉町,12,2023,社会・人口統計体系(2023)
07547,福島県 浪江町,39,2023,社会・人口統計体系(2023)
07548,福島県 葛尾村,9,2023,社会・人口統計体系(2023)
07561,福島県 新地町,20,2023,社会・人口統計体系(2023)
07564,福島県 飯舘村,11,2023,社会・人口統計体系(2023)
08201,茨城県 水戸市,1112,2023,社会・人口統計体系(2023)
08202,茨城県 日立市,488,2023,社会・人口統計体系(2023)
08203,茨城県 土浦市,623,2023,社会・人口統計体系(2023)
08204,茨城県 古河市,444,2023,社会・人口統計体系(2023)
08205,茨城県 石岡市,207,2023,社会・人口統計体系(2023)
08207,茨城県 結城市,150,2023,社会・人口統計体系(2023)
08208,茨城県 龍ケ崎市,197,2023,社会・人口統計体系(2023)
08210,茨城県 下妻市,141,2023,社会・人口統計体系(2023)
08211,茨城県 常総市,171,2023,社会・人口統計体系(2023)
08212,茨城県 常陸太田市,90,2023,社会・人口統計体系(2023)
08214,茨城県 高萩市,61,2023,社会・人口統計体系(2023)
08215,茨城県 北茨城市,91,2023,社会・人口統計体系(2023)
08216,茨城県 笠間市,191,2023,社会・人口統計体系(2023)
08217,茨城県 取手市,316,2023,社会・人口統計体系(2023)
08219,茨城県 牛久市,256,2023,社会・人口統計体系(2023)
08220,茨城県 つくば市,1197,2023,社会・人口統計体系(2023)
08221,茨城県 ひたちなか市,570,2023,社会・人口統計体系(2023)
08222,茨城県 鹿嶋市,219,2023,社会・人口統計体系(2023)
08223,茨城県 潮来市,64,2023,社会・人口統計体系(2023)
08224,茨城県 守谷市,252,2023,社会・人口統計体系(2023)
08225,茨城県 常陸大宮市,78,2023,社会・人口統計体系(2023)
08226,茨城県 那珂市,153,2023,社会・人口統計体系(2023)
08227,茨城県 筑西市,281,2023,社会・人口統計体系(2023)
08228,茨城県 坂東市,145,2023,社会・人口統計体系(2023)
08229,茨城県 稲敷市,65,2023,社会・人口統計体系(2023)
08230,茨城県 かすみがうら市,120,2023,社会・人口統計体系(2023)
08231,茨城県 桜川市,70,2023,社会・人口統計体系(2023)
08232,茨城県 神栖市,426,2023,社会・人口統計体系(2023)
08233,茨城県 行方市,79,2023,社会・人口統計体系(2023)
08234,茨城県 鉾田市,86,2023,社会・人口統計体系(2023)
08235,茨城県 つくばみらい市,168,2023,社会・人口統計体系(2023)
08236,茨城県 小美玉市,162,2023,社会・人口統計体系(2023)
08302,茨城県 茨城町,78,2023,社会・人口統計体系(2023)
08309,茨城県 大洗町,38,2023,社会・人口統計体系(2023)
08310,茨城県 城里町,36,2023,社会・人口統計体系(2023)
